Articolo;Prezzo 1 (€);Qt min 2;Prezzo 2 (€);Qt min 3;Prezzo 3 (€);Qt min 4;Prezzo 4 (€);Qt min 5;Prezzo 5 (€);Qt min 6;Prezzo 6 (€);Prezzo minimo;Cod transfert;
GET-IDT-A5-2017-CS;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-A5-2017-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-HUAWEI-P9;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-HUAWEI-P9-LITE;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPAD4;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPAD-A;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPAD-M;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH4;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH4-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH5C;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH5C-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH5S;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH5S-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH5S-W;34.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH6;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH6P;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH6P-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH6P-W;34.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH6S;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH6S-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH6-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH6-W-V2;34.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH7;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH7P;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH7P-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH7P-W;34.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH7-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPH7-W;34.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPHSE;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-IPHSE-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-LG-G5;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-LG-G5-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S4;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S4M;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S4M-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S4-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S5;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S5M;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S5-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S6;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S6E;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S6E-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S6E-W;34.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S6-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S6-W;34.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S7;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S7E;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S7E-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S7E-W;34.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S7-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S7-W;34.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S8;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S8P;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S8P-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-S8-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-SGN3;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-SGN4;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-SGN4-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-SGN7;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IDT-SGN7-TC;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IPHONE3-3D;19.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IPHONE4-2D;16.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IPHONE4-FLIP;24.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IPHONE4-PROTECTIVE;21.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IPHONE4-SPORT;21.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IPHONE5-2D;16.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IPHONE5-FLIP;24.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IPHONE5-SPORT;21.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-IPHONE6-2D;16.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-PUZZLE-20X30;21.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-PUZZLE-30X45;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-PUZZLE-30X45-BABY;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-PUZZLE-40X60;37.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-SALVADANAIO;14.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-STAMPE-A3;4.57;5.00;2.97;25.00;2.74;50.00;2.29;100.00;1.83;0.00;0.00;0.00;TRFMONTAGGI;
GET-TAZZA;14.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TAZZA-INFRA;18.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TAZZA-MAGICA;18.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TOP-BIA;22.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TOP-COL;22.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-BABY-BIA;19.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-BABY-BIA-R;22.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-BABY-COL;22.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-BABY-COL-R;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-BAMB-MED-BIA;19.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-BAMB-MED-BIA-R;22.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-BAMB-MED-COL;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-BAMB-MED-COL-R;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-BAMB-PIC-BIA;19.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-BAMB-PIC-BIA-R;22.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-BAMB-PIC-COL;22.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-BAMB-PIC-COL-R;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-DONN-GRA-BIA;19.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-DONN-GRA-BIA-R;29.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-DONN-GRA-COL;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-DONN-GRA-COL-R;32.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-DONN-MED-BIA;19.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-DONN-MED-BIA-R;29.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-DONN-MED-COL;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-DONN-MED-COL-R;32.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-MODA-DON-BIA;29.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-MODA-DON-BIA-R;22.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-MODA-DON-COL;29.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-MODA-DON-COL-R;32.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-MODA-UNI-BIA;29.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-MODA-UNI-BIA-R;38.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-MODA-UNI-COL;29.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-MODA-UNI-COL-R;38.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-UNI-BIA;19.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-UNI-BIA-R;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-UNI-COL;24.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-TSHIRT-UNI-COL-R;32.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
GET-USBBOX;45.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFSTDIRETTA;
GET-USBBOX-STAMPE-10X15;53.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFINGRANDIMENTI;
GET-USB-WOOD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFSTDIRETTA;
HPGETCARTE;19.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFGADGET;
HP-PASSEPARTOUT-30X30-BIANCO;12.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFINGRANDIMENTI;
HP-PASSEPARTOUT-30X30-NERO;12.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFINGRANDIMENTI;
HP-PASSEPARTOUT-30X40-BIANCO;12.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFINGRANDIMENTI;
HP-PASSEPARTOUT-30X40-NERO;12.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFINGRANDIMENTI;
IPHOTO-20X15-SOFT-COV;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-20X15-SOFT-INT;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-20X15-SPIR-COV;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-20X15-SPIR-INT;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-28X22-HARD-COV;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-28X22-HARD-INT;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-28X22-HARD-OCOV;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-28X22-SOFT-COV;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-28X22-SOFT-INT;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-28X22-SPIR-COV;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-28X22-SPIR-INT;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-33X25-HARD-COV;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-33X25-HARD-INT;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-33X25-HARD-OCOV;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-9X7-SOFT-COV;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
IPHOTO-9X7-SOFT-INT;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFLIBRI;
KRISTALRIKBOND-20X27LUX;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-20X27LUX-D;76.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-20X27-NC-LUX;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-20X27-NC-LUX-D;76.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-20X30LUX;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-20X30LUX-D;76.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-20X30-NC-LUX;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-20X30-NC-LUX-D;76.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-24X32LUX;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-24X32LUX-D;76.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-24X32-NC-LUX;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-24X32-NC-LUX-D;76.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-24X36LUX;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-24X36LUX-D;76.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-24X36-NC-LUX;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-24X36-NC-LUX-D;76.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-30X40LUX;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-30X40LUX-D;76.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-30X40-NC-LUX;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-30X40-NC-LUX-D;76.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-30X45LUX;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-30X45LUX-D;76.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-30X45-NC-LUX;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-30X45-NC-LUX-D;76.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-40X50LUX;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-40X50LUX-D;108.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-40X50-NC-LUX;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-40X50-NC-LUX-D;108.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-40X60LUX;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-40X60LUX-D;108.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-40X60-NC-LUX;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-40X60-NC-LUX-D;108.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-50X70LUX;102.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-50X70LUX-D;122.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-50X70-NC-LUX;102.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-50X70-NC-LUX-D;122.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-50X75LUX;102.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-50X75LUX-D;122.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-50X75-NC-LUX;102.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-50X75-NC-LUX-D;122.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-60X80LUX;134.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-60X80LUX-D;160.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-60X80-NC-LUX;134.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-60X80-NC-LUX-D;160.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-70X100LUX;157.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-70X100LUX-D;188.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
KRISTALRIKBOND-70X100-NC-LUX;157.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TRFMONTAGGI;
